X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
73.0,73.0,train,0.006173324793563449,29.263592329571978,0.6300625501047411
74.0,74.0,train,0.007814254381380685,84.22252296653649,0.7159906664533371
75.0,75.0,train,0.005560229327959039,19.8157710153989,0.5916626962201501
76.0,76.0,train,0.006634836737341194,41.405490492110616,0.6565670367669032
77.0,77.0,train,0.007919460452763788,88.16810064737413,0.7207632103823303
78.0,78.0,train,0.006509474359909967,39.43255604176622,0.6495613144663355
79.0,79.0,train,0.007274908706137526,60.160400559377656,0.6902124184621735
80.0,80.0,train,0.006386293880760311,36.20483583738271,0.6425383401791348
81.0,81.0,train,0.004461474648372219,10.716985170510137,0.5126001126646
82.0,82.0,train,0.007514542139977824,72.72679282473531,0.7019426769896849
83.0,83.0,train,0.007418385058385731,68.23275752281238,0.6972900291025921
84.0,84.0,train,0.008349530464197705,94.66958985522776,0.7394530937786612
85.0,85.0,train,0.008756627018849675,99.001461070393,0.7559907019561759
86.0,86.0,train,0.006963258216600888,50.953527685696564,0.6742635487854389
87.0,87.0,train,0.007563529128154215,74.238578844489,0.7042853920147936
88.0,88.0,train,0.008027523533512878,91.37132835665588,0.7255818766675215
89.0,89.0,train,0.00775165334739198,82.66101851630167,0.713112227775933
90.0,90.0,train,0.004585595145683494,11.629059460424427,0.5222483034232215
91.0,91.0,train,0.006597337652133171,40.74204649287516,0.6544862561418381
92.0,92.0,train,0.007274908706137526,60.160400559377656,0.6902124184621735
93.0,93.0,train,0.00800108371332902,88.96854206165192,0.7244106316410488
94.0,94.0,train,0.006891178195421355,49.56250452383416,0.6704594105319612
95.0,95.0,train,0.006811836137142637,46.13268425545384,0.6662206201824323
96.0,96.0,train,0.0050367288579637355,15.026762091084231,0.5557351494918965
97.0,97.0,train,0.007390534569387242,67.49117226976112,0.6959289436152667
98.0,98.0,train,0.008731358710634544,98.12583671001322,0.7549954844491525
99.0,99.0,train,0.00756270878735629,73.48301106744644,0.7042463126861678
100.0,100.0,train,0.007800202851889297,83.44114363586426,0.7153470915195327
101.0,101.0,train,0.007288679608408106,61.616793325419394,0.6908988482294457
102.0,102.0,train,0.0050367288579637355,15.026762091084231,0.5557351494918965
103.0,103.0,train,0.007390534569387242,67.49117226976112,0.6959289436152667
104.0,104.0,train,0.006982500188074848,52.349087866846155,0.6752716272760585
105.0,105.0,train,0.0075771652640817385,75.73369093933708,0.7049342333672448
106.0,106.0,train,0.0050914483793544395,16.039579246626438,0.5596338774569444
107.0,107.0,train,0.006039577866967217,26.212487901601367,0.6220059810639789
108.0,108.0,train,0.006511528762935931,40.08193975092857,0.6496772661714851
109.0,109.0,train,0.0037604926438438288,7.817462718116864,0.4543369774766257
110.0,110.0,train,0.005350977384301044,17.630955386535714,0.5776642504074885
111.0,111.0,train,0.004535878817423599,11.17053750826025,0.518406874735359
112.0,112.0,train,0.0075771652640817385,75.73369093933708,0.7049342333672448
113.0,113.0,train,0.006811836137142637,46.13268425545384,0.6662206201824323
114.0,114.0,train,0.005653293816872009,20.94101500368613,0.5977384916131827
115.0,115.0,train,0.00479963299422823,13.542200213239894,0.5384394958991834
116.0,116.0,train,0.007870446578855264,85.79383007758733,0.7185498172790209
117.0,117.0,train,0.0039019376568291252,8.207642727297857,0.4666290547774863
118.0,118.0,train,0.0047809268319556255,12.58211750468252,0.5370465984901989
119.0,119.0,train,0.00859243278407074,96.3813826820509,0.749450794924047
120.0,120.0,train,0.006310938392720718,33.02812146593359,0.6381728383023109
121.0,121.0,train,0.008245710021061035,93.00033523560654,0.7350591277992062
122.0,122.0,train,0.007134516054262408,57.273711699667466,0.6831267680654654
123.0,123.0,train,0.006947113962097637,50.25744958839566,0.6734153444353875
124.0,124.0,train,0.0039332764793756836,8.60093265396867,0.469314817267375
125.0,125.0,train,0.00479963299422823,13.542200213239894,0.5384394958991834
126.0,126.0,train,0.006007647647606802,25.00781963534309,0.6200567851108976
127.0,127.0,train,0.006227508111766813,29.886266353447528,0.6332773305194441
128.0,128.0,train,0.005896965338354157,24.40698716603758,0.6132219898868478
129.0,129.0,train,0.007577001211070143,75.0024810685953,0.7049264357828999
130.0,130.0,train,0.0021280246796771627,3.16090731373658,0.2902126512355263
131.0,131.0,train,0.007514292102960216,71.9816261262664,0.7019306719344593
132.0,132.0,train,0.008342995033981332,93.83459197246289,0.7391786584401523
133.0,133.0,train,0.006667190578104364,42.072276560321924,0.6583522410554232
134.0,134.0,train,0.004194582449694943,9.828444927909317,0.4911888813430694
135.0,135.0,train,0.007315685612060353,62.348263766214245,0.6922405869661007
