Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.78093E-3,12.582165988,0.537046598,0.719101124,0.096296296,0
4.79963E-3,13.062129287,0.538439496,0.713483146,0.103703704,0
4.79963E-3,13.542092586,0.538439496,0.702247191,0.103703704,0
4.81302E-3,14.023394822,0.53943392,0.702247191,0.118518519,0
4.99709E-3,14.523103716,0.552889291,0.696629213,0.125925926,0
5.03673E-3,15.026776602,0.555735149,0.691011236,0.133333333,0
5.03673E-3,15.530449488,0.555735149,0.679775281,0.133333333,0
5.09145E-3,16.039594326,0.559633877,0.679775281,0.148148148,0
5.26987E-3,16.566581223,0.572110131,0.674157303,0.155555556,0
5.29301E-3,17.095881793,0.573701886,0.668539326,0.162962963,0
5.35098E-3,17.630979531,0.57766425,0.662921348,0.17037037,0
5.38332E-3,18.169311879,0.579859076,0.657303371,0.177777778,0
5.41892E-3,18.711203633,0.582261111,0.651685393,0.177777778,0
5.48549E-3,19.259753082,0.586717196,0.646067416,0.177777778,0
5.56023E-3,19.815776015,0.591662696,0.640449438,0.185185185,0
5.59786E-3,20.375562289,0.5941306,0.634831461,0.192592593,0
5.65329E-3,20.940891671,0.597738492,0.629213483,0.2,0
5.67084E-3,21.507976089,0.59887411,0.623595506,0.207407407,0
5.68469E-3,22.076445379,0.599767944,0.617977528,0.214814815,0
5.86175E-3,23.231089812,0.611021802,0.606741573,0.22962963,0
5.86281E-3,23.817371105,0.611088308,0.601123596,0.237037037,0
5.89697E-3,24.407067639,0.61322199,0.595505618,0.244444444,0
6.00765E-3,25.007832404,0.620056785,0.58988764,0.251851852,0
6.03918E-3,25.611750769,0.621981977,0.584269663,0.259259259,0
6.03958E-3,26.215708556,0.622005981,0.578651685,0.266666667,0
6.04137E-3,26.819845599,0.622115112,0.573033708,0.274074074,0
6.04784E-3,27.424630003,0.622508962,0.56741573,0.281481481,0
6.0996E-3,28.034589796,0.625642911,0.561797753,0.288888889,0
6.11615E-3,28.646204762,0.626639697,0.556179775,0.296296296,0
6.17332E-3,29.263537242,0.63006255,0.550561798,0.303703704,0
6.22751E-3,29.886288053,0.633277331,0.54494382,0.311111111,0
6.25014E-3,30.511301688,0.634611616,0.539325843,0.318518519,0
6.25915E-3,31.137216545,0.635141672,0.533707865,0.325925926,0
6.29736E-3,31.766952717,0.637380664,0.528089888,0.333333333,0
6.30187E-3,32.397139462,0.637643757,0.52247191,0.333333333,0
6.31094E-3,33.028233301,0.638172838,0.516853933,0.340740741,0
6.31306E-3,33.659539592,0.638296643,0.511235955,0.348148148,0
6.3509E-3,34.294629993,0.640494729,0.505617978,0.355555556,0
6.35501E-3,34.93013087,0.640732359,0.5,0.362962963,0
6.36009E-3,35.566140042,0.641026399,0.494382022,0.362962963,0
6.38629E-3,36.20476943,0.64253834,0.488764045,0.37037037,0
6.42383E-3,36.847152094,0.644693002,0.483146067,0.377777778,0
6.42538E-3,37.489690508,0.644782133,0.47752809,0.385185185,0
6.42812E-3,38.132502945,0.644938894,0.471910112,0.392592593,0
6.47728E-3,38.780230466,0.647738953,0.466292135,0.4,0
6.50947E-3,39.431177902,0.649561314,0.460674157,0.407407407,0
6.51153E-3,40.082330779,0.649677266,0.45505618,0.414814815,0
6.59734E-3,40.742064544,0.654486256,0.449438202,0.422222222,0
6.63484E-3,41.405548218,0.656567037,0.443820225,0.42962963,0
6.66719E-3,42.072267275,0.658352241,0.438202247,0.437037037,0
6.70896E-3,42.74316326,0.660643249,0.43258427,0.444444444,0
6.74537E-3,43.417700596,0.66262796,0.426966292,0.451851852,0
6.77286E-3,44.094986588,0.664118417,0.421348315,0.459259259,0
6.80348E-3,44.775334227,0.665770844,0.415730337,0.466666667,0
6.81131E-3,45.456465387,0.666192417,0.41011236,0.474074074,0
6.81184E-3,46.137649001,0.66622062,0.404494382,0.481481481,0
6.81967E-3,47.500799782,0.666641643,0.393258427,0.496296296,0
6.8551E-3,48.186310186,0.66853889,0.387640449,0.503703704,0
6.87139E-3,48.873449542,0.669407496,0.382022472,0.511111111,0
6.89118E-3,49.562567362,0.670459411,0.376404494,0.518518519,0
6.94711E-3,50.257278758,0.673415344,0.370786517,0.525925926,0
6.96326E-3,50.953604579,0.674263549,0.365168539,0.533333333,0
6.97202E-3,51.650807002,0.674723184,0.359550562,0.540740741,0
6.9825E-3,52.349057021,0.675271627,0.353932584,0.548148148,0
6.98676E-3,53.047732606,0.675494158,0.348314607,0.555555556,0
6.99965E-3,53.747697333,0.676167327,0.342696629,0.562962963,0
6.99965E-3,54.447662061,0.676167327,0.331460674,0.562962963,0
7.01618E-3,55.149280367,0.677028754,0.331460674,0.577777778,0
7.0369E-3,55.852970297,0.678104727,0.325842697,0.585185185,0
7.07336E-3,56.560306123,0.679989659,0.320224719,0.592592593,0
7.13452E-3,57.273757728,0.683126768,0.314606742,0.6,0
7.13534E-3,57.9872915,0.683168706,0.308988764,0.607407407,0
7.19903E-3,58.707194879,0.686402898,0.303370787,0.614814815,0
7.25769E-3,59.432964351,0.689352219,0.297752809,0.622222222,0
7.27491E-3,60.160455221,0.690212418,0.292134831,0.62962963,0
7.27491E-3,60.887946092,0.690212418,0.280898876,0.62962963,0
7.28868E-3,61.616814053,0.690898848,0.280898876,0.644444444,0
7.31569E-3,62.348382614,0.692240587,0.275280899,0.651851852,0
7.31711E-3,63.080093232,0.692311004,0.269662921,0.659259259,0
7.31711E-3,64.543514469,0.692311004,0.252808989,0.659259259,0
7.33831E-3,65.277345549,0.693360189,0.252808989,0.681481481,0
7.35598E-3,66.012943685,0.694231779,0.247191011,0.688888889,0
7.39053E-3,66.751997142,0.695928944,0.241573034,0.696296296,0
7.39053E-3,67.491050599,0.695928944,0.230337079,0.696296296,0
7.41839E-3,68.232889105,0.697290029,0.230337079,0.711111111,0
7.44408E-3,68.977296614,0.698540128,0.224719101,0.718518519,0
7.45973E-3,69.723269184,0.699299168,0.219101124,0.725925926,0
7.4969E-3,70.472959527,0.701094601,0.213483146,0.733333333,0
7.50916E-3,71.223875803,0.701684289,0.207865169,0.740740741,0
7.51429E-3,71.975305013,0.701930672,0.202247191,0.748148148,0
7.51454E-3,72.726759227,0.701942677,0.196629213,0.755555556,0
7.56271E-3,73.483030106,0.704246313,0.191011236,0.762962963,0
7.56353E-3,74.239383019,0.704285392,0.185393258,0.77037037,0
7.577E-3,74.99708314,0.704926436,0.179775281,0.777777778,0
7.57717E-3,75.754799666,0.704934233,0.174157303,0.785185185,0
7.57717E-3,76.512516193,0.704934233,0.162921348,0.785185185,0
7.63845E-3,77.276360695,0.707832547,0.162921348,0.8,0
7.64761E-3,78.041121536,0.708263489,0.157303371,0.8,0
7.65029E-3,78.806150405,0.708389419,0.151685393,0.807407407,0
7.65029E-3,79.571179273,0.708389419,0.140449438,0.807407407,0
7.66754E-3,80.337933501,0.709198758,0.140449438,0.822222222,0
7.73129E-3,81.111062088,0.712169442,0.134831461,0.82962963,0
7.74737E-3,81.885799401,0.712914358,0.129213483,0.837037037,0
7.75165E-3,82.660964736,0.713112228,0.123595506,0.837037037,0
7.8002E-3,83.440985021,0.715347092,0.117977528,0.844444444,0
7.81425E-3,84.222410459,0.715990666,0.112359551,0.851851852,0
